  -0.7167172516E-010    -0.4328295777E-010    -0.4022443245E-012    -0.1977539019E-011
  -0.6392272991E-010    -0.1823283070E-010    -0.4886317958E-012    -0.1076208032E-011
  -0.5420548159E-010    -0.1601733735E-011    -0.6161530043E-012    -0.7826573334E-012
  -0.4266326863E-010     0.9724209890E-011    -0.6831879279E-012    -0.4706606680E-012
  -0.3034103995E-010     0.1635679638E-010    -0.7315331328E-012    -0.2964849432E-012
  -0.2105211858E-010     0.1881185254E-010    -0.4949227582E-012    -0.4604532688E-013
  -0.1352214762E-010     0.1843183944E-010    -0.3823133993E-012     0.7629874880E-013
  -0.6826145095E-011     0.1624510674E-010    -0.3392531883E-012     0.1558734667E-012
  -0.1991942031E-011     0.1340608619E-010    -0.3005917413E-012     0.2248102355E-012
   0.1776720063E-011     0.1015854068E-010    -0.1641703761E-012     0.1768127357E-012
   0.3805758875E-011     0.7344630674E-011    -0.7597321393E-013     0.1536484945E-012
   0.4862823814E-011     0.4202716194E-011    -0.4350745026E-013     0.1789879992E-012
   0.5110358626E-011     0.1964730020E-011     0.6902680423E-014     0.1122957872E-012
   0.4728537184E-011     0.4954705730E-012     0.3812510949E-013     0.8140638434E-013
   0.3999799802E-011    -0.5959754631E-012     0.5322894974E-013     0.5763389185E-013
   0.3073591706E-011    -0.1380352280E-011     0.5868173862E-013     0.3714252662E-013
   0.2235257606E-011    -0.1776749649E-011     0.4119547282E-013     0.1323040373E-013
   0.1464914660E-011    -0.1921144665E-011     0.3119030351E-013     0.1133965086E-014
   0.9025311356E-012    -0.1872558617E-011     0.3651821233E-013    -0.8045335256E-014
   0.3978498414E-012    -0.1696371654E-011     0.2388543406E-013    -0.1202322565E-013
  -0.1368123604E-013    -0.1430461913E-011     0.2305533046E-013    -0.1728162244E-013
